19,19,19,19,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,19,19,19,19,19,19,13,13,19,13,19,19,19,19,19,19,19,13,13,13,13,13,0,0,0,0,13,19,19,19,19,19,19,19,19,19,19,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,19,19,19,19,19,19,19,19
19,19,19,19,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,19,19,19,19,19,19,19,13,19,13,19,19,19,19,19,19,19,19,19,19,19,13,0,51,0,0,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,13,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,19,19,19,19,19,19,19,19
19,19,19,19,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,13,13,13,13,19,13,13,13,13,13,13,13,19,19,13,13,13,13,0,0,0,0,13,13,13,13,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,13,10,10,10,10,10,10,10,10,10,10,10,10,10,12,0,0,0,0,0,0,0,0,13,19,19,19,19,19,19,19,19,19
19,19,19,19,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,1,1,1,0,0,0,0,0,0,0,0,13,19,19,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1,1,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,13,19,19,19,19,19,19,19,19,19
19,19,19,19,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,1,1,1,1,0,0,0,0,0,0,0,0,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,20,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,13,19,19,19,19,19,19,19,19,19
19,19,19,19,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,13,13,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,50,0,41,0,50,0,0,0,0,0,0,0,0,0,0,13,19,19,19,19,19,19,19,19,19
19,19,19,19,19,13,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,13,1,1,1,0,0,0,0,0,0,0,0,41,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,19,19,19,19,19,19,19,19
19,19,19,19,19,13,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,51,0,0,0,11,12,1,1,1,1,1,1,1,20,0,0,20,0,50,0,0,0,1,1,50,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,19,19,19,19,19,19,19,19
19,19,19,19,19,13,10,10,10,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,11,10,10,10,10,12,13,13,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,20,0,0,0,0,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,19,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,20,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13,19,13,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,13,19,19,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,19,13,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,50,40,1,1,1,1,1,1,1,1,0,0,20,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,20,0,0,13,19,13,0,0,0,0,0,0,0,0,11,10,10,10,12,0,0,0,0,0,0,0,13,19,19,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,19,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,11,10,10,10,13,13,1,1,1,1,1,1,1,1,1,20,0,0,0,0,0,1,1,50,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,13,19,13,0,0,0,0,0,0,0,0,0,13,13,19,13,10,12,0,0,0,0,0,13,19,19,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,19,19,19,19,13,13,13,13,0,0,20,0,0,0,0,0,0,0,0,0,0,13,19,19,13,13,1,1,50,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,91,0,0,0,0,0,0,0,1,1,10,13,1,0,0,0,0,0,0,0,0,0,0,0,13,19,13,0,0,0,0,0,0,0,0,0,0,13,19,19,19,13,12,0,0,92,0,13,19,19,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,19,19,19,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,19,13,13,13,13,13,13,1,1,1,50,1,1,1,1,1,1,1,1,1,13,13,13,13,13,13,10,10,12,0,0,0,0,0,1,1,13,13,11,10,10,10,10,10,10,10,10,10,10,10,13,19,13,0,0,0,0,0,0,0,0,0,0,13,19,19,19,19,13,10,10,10,10,13,19,19,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,19,19,19,13,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,13,19,19,19,19,19,19,19,13,13,13,13,13,13,1,1,1,1,1,1,13,13,13,19,19,19,19,19,19,19,13,0,0,0,0,0,1,1,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,13,0,0,0,0,0,0,0,0,0,0,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,19,19,19,13,51,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,19,19,19,19,19,19,19,19,19,19,19,13,13,1,1,1,1,1,13,19,19,19,19,19,19,19,19,19,13,0,0,0,0,0,1,1,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,13,0,0,0,0,0,0,0,0,0,0,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,19,19,19,13,13,13,13,13,13,13,13,13,13,13,13,0,0,13,13,13,13,13,19,19,19,19,19,19,19,19,19,19,19,19,19,13,13,1,1,1,1,13,19,19,19,19,19,19,19,19,19,13,0,0,0,0,0,1,1,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,13,0,0,0,0,0,0,0,0,0,0,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,13,13,13,0,0,0,0,0,0,13,13,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,13,13,13,13,13,13,19,19,19,19,19,19,19,19,19,13,0,0,0,0,0,1,1,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,13,0,0,0,0,0,0,0,0,0,0,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,13,0,0,0,0,0,0,0,0,0,0,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,13,0,0,0,0,0,1,1,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,13,0,0,0,0,0,0,0,0,0,0,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,13,0,0,0,0,0,0,0,0,0,0,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,13,0,0,0,0,0,1,1,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,13,0,0,0,0,0,0,0,0,0,0,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
