19,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,13,19,19,19,19,19,19,19,19,19
19,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,20,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,19,19,19,19,19,19,19,19
19,19,13,0,0,0,0,0,0,0,50,0,0,0,0,0,0,11,10,12,0,0,0,0,0,0,0,50,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,13,19,19,19,19,19,19,19,19,19
19,19,13,0,0,0,0,0,0,0,0,0,0,20,0,0,11,13,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,12,0,0,13,19,19,19,19,19,19,19,19,19
19,19,13,0,0,0,0,0,0,0,0,0,0,0,0,11,13,19,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,13,0,0,13,19,19,19,19,19,19,19,19,19
19,19,13,13,0,0,0,0,0,0,0,0,0,0,0,13,19,19,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,10,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,13,19,13,0,0,13,19,19,19,19,19,19,19,19,19
19,19,19,13,0,0,0,0,0,50,0,0,0,0,0,13,19,19,19,13,0,0,0,0,0,0,0,40,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,13,19,13,0,0,13,19,19,19,19,19,19,19,19,19
19,19,19,13,0,0,0,0,0,0,0,0,0,0,0,13,19,19,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,13,0,0,13,19,19,19,19,19,19,19,19,19
19,19,19,13,0,0,0,0,0,0,0,0,11,10,10,13,19,19,19,13,0,0,0,0,0,0,0,50,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,13,19,13,0,0,13,19,19,19,19,19,19,19,19,19
19,19,19,13,0,0,0,0,50,0,0,0,13,19,19,19,19,19,19,13,0,0,0,0,0,0,0,0,0,0,20,0,50,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,13,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,13,0,0,13,19,19,19,19,19,19,19,19,19
19,19,19,13,13,0,0,20,0,0,0,0,13,19,19,19,19,19,19,13,0,0,0,0,0,0,0,50,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,13,0,0,13,19,19,19,19,19,19,19,19,19
19,19,19,19,13,0,0,0,0,20,0,0,13,19,19,19,19,19,19,13,0,0,0,0,0,0,20,0,20,0,0,0,20,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,13,19,13,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,13,19,13,0,0,13,19,19,19,19,19,19,19,19,19
19,19,19,19,13,0,0,0,0,0,0,0,13,19,19,19,19,19,19,13,0,0,0,0,0,0,0,50,0,0,0,0,0,1,1,1,11,10,10,10,12,0,0,0,0,0,0,0,0,11,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,13,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,13,0,0,13,19,19,19,19,19,19,19,19,19
19,19,19,19,13,0,0,0,0,0,0,0,13,19,19,19,19,19,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,13,19,19,19,13,10,12,0,0,0,0,0,0,13,19,19,19,19,19,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,13,0,0,13,19,19,19,19,19,19,19,19,19
19,19,19,19,13,0,0,0,90,0,0,0,13,19,19,19,19,19,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,13,19,19,19,19,19,19,13,10,12,0,0,0,0,13,19,19,19,19,19,19,13,10,0,0,0,0,0,0,0,0,0,10,0,50,19,19,19,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,13,0,0,13,19,19,19,19,19,19,19,19,19
19,19,19,19,13,10,10,10,10,10,10,10,13,19,19,19,19,19,19,13,0,0,0,0,11,10,10,10,10,10,12,0,0,1,13,19,19,19,19,19,19,19,19,19,13,0,0,0,0,13,19,19,19,19,19,19,19,13,10,0,0,0,0,0,0,0,0,13,10,0,19,19,19,0,50,0,0,0,0,0,0,0,0,0,11,10,10,10,10,10,10,10,10,10,10,12,0,13,19,13,0,0,13,19,19,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,19,19,19,13,19,19,19,19,19,19,13,0,0,0,0,13,19,19,19,19,19,13,0,0,1,13,19,19,19,19,19,19,19,19,19,13,0,0,0,0,13,19,19,19,19,19,19,19,19,19,10,10,10,10,12,0,0,0,13,13,10,10,10,10,10,10,10,10,10,10,12,0,0,0,0,13,19,19,19,19,19,19,19,19,19,19,13,0,13,19,13,0,0,13,19,19,19,19,19,19,19,19,19
